time,open,high,low,close,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,SELLING,BUYING,SPAvg,BPAvg,VPO1,VPO2,VPH
2022-09-12T17:04:00+09:00,32243.54,32252.41,32243.54,32246.91,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32246.6,-53.96659707724809,87.03340292275192,58.76512236894219,61.53233484076728,NaN,NaN,NaN
2022-09-12T17:05:00+09:00,32246.91,32251.41,32244.54,32248.41,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32247.8175,-33.13069908814931,75.86930091185069,52.63624735070081,66.46751729410752,NaN,NaN,NaN
2022-09-12T17:06:00+09:00,32248.41,32248.91,32235.54,32244.54,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32244.35,51.99776486365509,-35.002235136344915,50.94440797437904,59.834992368001934,NaN,NaN,NaN
2022-09-12T17:07:00+09:00,32244.54,32249.41,32243.41,32249.41,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32246.6925,-14.73913043479379,78.2608695652062,41.470128745402285,62.783330435776605,NaN,NaN,NaN
2022-09-12T17:08:00+09:00,32249.41,32252.41,32229.41,32230.54,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32240.442499999997,123.84615384615384,-16.153846153846153,59.695565213345986,51.86304388223766,NaN,NaN,NaN
2022-09-12T17:09:00+09:00,32230.54,32232.91,32215.41,32231.91,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32227.6925,-64.45203800184113,74.54796199815887,65.44104252745569,54.804201772833224,NaN,NaN,NaN
2022-09-12T17:10:00+09:00,32231.91,32247.54,32230.54,32245.41,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32238.85,-11.134343962367513,88.86565603763249,53.30073721471108,64.05485481168193,NaN,NaN,NaN
2022-09-12T17:11:00+09:00,32245.41,32250.41,32241.91,32243.54,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32245.317499999997,107.66666666666667,-63.33333333333333,63.85714324951382,66.18713770180696,NaN,NaN,NaN
2022-09-12T17:12:00+09:00,32243.54,32246.41,32233.91,32240.54,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32241.1,71.22320961839662,-37.77679038160338,68.3377613504352,59.61762159428732,NaN,NaN,NaN
2022-09-12T17:13:00+09:00,32240.54,32242.91,32238.54,32242.41,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32241.1,-33.28100470958146,72.71899529041853,60.693726715452115,61.25058599144022,NaN,NaN,NaN
2022-09-12T17:14:00+09:00,32242.41,32245.91,32236.54,32244.91,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32242.4425,-39.287401574801585,62.71259842519841,53.43113677154371,62.02433019916799,NaN,NaN,NaN
2022-09-12T17:15:00+09:00,32244.91,32252.41,32243.41,32252.41,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32248.285,-15.857142857142856,95.14285714285714,42.221990806966396,70.49739798702223,NaN,NaN,NaN
2022-09-12T17:16:00+09:00,32252.41,32252.91,32246.91,32249.41,32221.8441211558,NaN,NaN,NaN,NaN,NaN,32250.41,67.05882352941177,-27.941176470588236,45.628912496433415,61.976609554877285,NaN,NaN,NaN
2022-09-12T17:17:00+09:00,32249.41,32255.91,32249.41,32252.41,32222.7462479881,NaN,NaN,NaN,NaN,NaN,32251.785,-30.45,56.550000000000004,42.68591479469181,58.48976005812173,NaN,NaN,NaN
2022-09-12T17:18:00+09:00,32252.41,32252.91,32248.54,32251.91,32222.7462479881,NaN,NaN,NaN,NaN,NaN,32251.4425,60.41214470284419,-46.587855297155805,46.38172284629451,54.642571493691364,NaN,NaN,NaN
2022-09-12T17:19:00+09:00,32251.91,32256.91,32251.41,32255.41,32227.09996087036,NaN,NaN,NaN,NaN,NaN,32253.91,-18.21428571428571,66.78571428571428,40.26381557619298,56.7165600505895,NaN,NaN,NaN
2022-09-12T17:20:00+09:00,32255.41,32266.41,32254.54,32264.91,32232.559964783326,NaN,NaN,NaN,NaN,NaN,32260.3175,-15.033657442035551,118.96634255796445,32.42679922512824,72.79750281665777,NaN,NaN,NaN
2022-09-12T17:21:00+09:00,32264.91,32265.41,32255.54,32260.91,32232.559964783326,NaN,NaN,NaN,NaN,NaN,32261.6925,77.06889763779762,-41.93110236220238,41.6280697405294,69.10113839456099,NaN,NaN,NaN
2022-09-12T17:22:00+09:00,32260.91,32266.91,32258.41,32265.91,32234.833921474496,NaN,NaN,NaN,NaN,NaN,32263.035,-24.09090909090909,81.9090909090909,39.54409720697461,71.37903541766927,NaN,NaN,NaN
2022-09-12T17:23:00+09:00,32265.91,32267.41,32260.54,32262.91,32236.870529327043,NaN,NaN,NaN,NaN,NaN,32264.1925,86.24675324675947,-29.753246753240525,50.69876808353213,61.54206250733915,NaN,NaN,NaN
2022-09-12T17:24:00+09:00,32262.91,32262.91,32259.41,32260.41,32236.870529327043,NaN,NaN,NaN,NaN,NaN,32261.41,83.22222222222223,-23.777777777777775,61.618299337344034,49.641748097366275,NaN,NaN,NaN
2022-09-12T17:25:00+09:00,32260.41,32271.41,32260.41,32270.41,32239.710378754906,NaN,NaN,NaN,NaN,NaN,32265.66,-8,88,50.943607316461,56.25623247053149,NaN,NaN,NaN
2022-09-12T17:26:00+09:00,32270.41,32270.41,32264.91,32269.91,32242.430340879415,NaN,NaN,NaN,NaN,NaN,32268.91,34.04761904761905,-30.95238095238095,44.050937244029754,51.58389068428515,NaN,NaN,NaN
2022-09-12T17:27:00+09:00,32269.91,32269.91,32253.91,32260.91,32242.430340879415,NaN,NaN,NaN,NaN,NaN,32263.66,82.78260869565217,-36.21739130434783,52.01068758882755,46.57418039273924,NaN,NaN,NaN
2022-09-12T17:28:00+09:00,32260.91,32265.54,32259.41,32260.41,32242.430340879415,NaN,NaN,NaN,NaN,NaN,32261.5675,65.51579925650407,-49.48420074349594,57.376903091946126,46.049257907541936,NaN,NaN,NaN
2022-09-12T17:29:00+09:00,32260.41,32267.41,32259.41,32267.41,32242.430340879415,NaN,NaN,NaN,NaN,NaN,32263.66,-9.333333333333332,74.66666666666666,46.70756452807257,53.07237947602379,NaN,NaN,NaN
2022-09-12T17:30:00+09:00,32267.41,32279.54,32265.54,32279.41,32244.638030650985,NaN,NaN,NaN,NaN,NaN,32272.975,-9.308758664141713,69.6912413358583,34.69052842112146,58.98287533310288,NaN,NaN,NaN
2022-09-12T17:31:00+09:00,32279.41,32289.91,32276.54,32286.54,32254.102227585885,NaN,NaN,NaN,NaN,NaN,32283.1,-15.098566308241,59.901433691759,26.788278866163573,60.69013888703668,NaN,NaN,NaN
2022-09-12T17:32:00+09:00,32286.54,32289.91,32284.54,32287.91,32259.403504827296,NaN,NaN,NaN,NaN,NaN,32287.225,-21.709633649935157,58.29036635006484,23.543055173366994,60.51701164127717,NaN,NaN,NaN
2022-09-12T17:33:00+09:00,32287.91,32287.91,32282.41,32282.91,32259.403504827296,NaN,NaN,NaN,NaN,NaN,32285.285,99,-9,41.5959854568261,47.594476919518,NaN,NaN,NaN
2022-09-12T17:34:00+09:00,32282.91,32289.91,32282.41,32288.41,32259.88958891011,NaN,NaN,NaN,NaN,NaN,32285.91,-9.666666666666666,48.333333333333336,38.12688833015102,44.54855734253204,NaN,NaN,NaN
2022-09-12T17:35:00+09:00,32288.41,32296.41,32286.54,32294.91,32264.8706300191,NaN,NaN,NaN,NaN,NaN,32291.5675,-17.839863713792354,94.16013628620765,32.18785789439258,56.18997218420445,NaN,NaN,NaN
2022-09-12T17:36:00+09:00,32294.91,32299.54,32290.41,32297.41,32268.292067017188,NaN,NaN,NaN,NaN,NaN,32295.5675,-43.91049156272599,89.089508437274,33.633758702536326,67.32520995788994,NaN,NaN,NaN
2022-09-12T17:37:00+09:00,32297.41,32300.41,32292.41,32295.41,32269.99536031547,NaN,NaN,NaN,NaN,NaN,32296.41,85.81818181818183,-32.18181818181818,47.041339683483635,61.32317145729338,NaN,NaN,NaN
2022-09-12T17:38:00+09:00,32295.41,32310.54,32294.41,32309.54,32273.862824283922,NaN,NaN,NaN,NaN,NaN,32302.475,-7.64740221832996,123.35259778167004,40.54475056243204,75.3300184132384,NaN,NaN,NaN
2022-09-12T17:39:00+09:00,32309.54,32315.91,32308.54,32312.41,32284.26304185553,NaN,NaN,NaN,NaN,NaN,32311.6,-37.0285188592491,77.9714811407509,38.041545356373405,79.49209583410278,NaN,NaN,NaN
2022-09-12T17:40:00+09:00,32312.41,32314.41,32306.91,32306.91,32284.26304185553,NaN,NaN,NaN,NaN,NaN,32310.16,73.42105263157895,-19.57894736842105,46.26062087366013,65.55432807289844,NaN,NaN,NaN
2022-09-12T17:41:00+09:00,32306.91,32310.91,32302.41,32310.41,32284.26304185553,NaN,NaN,NaN,NaN,NaN,32307.66,-33.230769230769226,62.769230769230774,45.057926842259086,61.373611806680444,NaN,NaN,NaN
2022-09-12T17:42:00+09:00,32310.41,32320.41,32310.41,32313.41,32287.908232512684,NaN,NaN,NaN,NaN,NaN,32313.66,-48.17647058823529,68.82352941176471,45.536889270902876,62.19091214139701,NaN,NaN,NaN
2022-09-12T17:43:00+09:00,32313.41,32319.41,32311.91,32319.41,32288.658409261414,NaN,NaN,NaN,NaN,NaN,32316.035,-13.5,67.5,37.6474075603381,63.7225091897269,NaN,NaN,NaN
2022-09-12T17:44:00+09:00,32319.41,32320.41,32313.41,32316.91,32290.508568335274,NaN,NaN,NaN,NaN,NaN,32317.535,46.666666666666664,-23.333333333333332,37.92985190927905,54.008114487710984,NaN,NaN,NaN
2022-09-12T17:45:00+09:00,32316.91,32320.54,32312.91,32316.54,32290.674711501742,NaN,NaN,NaN,NaN,NaN,32316.725,55.56483126109861,-26.435168738901393,42.40920783446918,44.6862793750046,NaN,NaN,NaN
2022-09-12T17:46:00+09:00,32316.54,32319.41,32310.91,32311.91,32290.674711501742,NaN,NaN,NaN,NaN,NaN,32314.6925,68.77748460862533,-23.222515391374664,50.12111600930575,36.989879600920524,NaN,NaN,NaN
2022-09-12T17:47:00+09:00,32311.91,32314.91,32309.41,32314.91,32290.674711501742,NaN,NaN,NaN,NaN,NaN,32312.785,-30,66,47.018814050688455,42.318309757169374,NaN,NaN,NaN
2022-09-12T17:48:00+09:00,32314.91,32317.91,32306.41,32307.54,32290.674711501742,NaN,NaN,NaN,NaN,NaN,32311.692499999997,83.27586206896552,-21.724137931034484,55.3075005656034,38.50187433969786,NaN,NaN,NaN
2022-09-12T17:49:00+09:00,32307.54,32312.91,32306.41,32307.91,32290.674711501742,NaN,NaN,NaN,NaN,NaN,32308.6925,-27.391304347826086,35.60869565217391,50.400623139887806,36.824470813449,NaN,NaN,NaN
2022-09-12T17:50:00+09:00,32307.91,32315.41,32306.91,32315.41,32290.674711501742,NaN,NaN,NaN,NaN,NaN,32311.41,-6.842105263157895,58.1578947368421,38.28427431427643,41.738475912735055,NaN,NaN,NaN
2022-09-12T17:51:00+09:00,32315.41,32316.91,32311.54,32316.41,32290.674711501742,NaN,NaN,NaN,NaN,NaN,32315.0675,-29.318181818180566,40.68181818181944,33.013663983849625,42.70281275482766,NaN,NaN,NaN
2022-09-12T17:52:00+09:00,32316.41,32318.41,32311.54,32312.41,32290.92424971718,NaN,NaN,NaN,NaN,NaN,32314.6925,58.08906426155386,-16.910935738446135,37.96486147066898,36.49592771125543,NaN,NaN,NaN
2022-09-12T17:53:00+09:00,32312.41,32320.41,32310.91,32318.41,32291.164324745463,NaN,NaN,NaN,NaN,NaN,32315.535,-8.521739130434783,40.47826086956522,31.841880257315267,35.939789739939826,NaN,NaN,NaN
2022-09-12T17:54:00+09:00,32318.41,32325.91,32318.41,32325.91,32297.863892270914,NaN,NaN,NaN,NaN,NaN,32322.16,0,58,22.350664889648023,41.31580781212597,NaN,NaN,NaN
2022-09-12T17:55:00+09:00,32325.91,32329.91,32323.91,32327.91,32303.243503043825,NaN,NaN,NaN,NaN,NaN,32326.91,-19.25,57.75,19.202694825319206,46.76836037714101,NaN,NaN,NaN
2022-09-12T17:56:00+09:00,32327.91,32327.91,32324.41,32324.91,32303.810152739443,NaN,NaN,NaN,NaN,NaN,32326.285,33.25,-4.75,21.927528602907202,37.626908424109516,NaN,NaN,NaN
2022-09-12T17:57:00+09:00,32324.91,32333.41,32324.91,32333.41,32306.495137465496,NaN,NaN,NaN,NaN,NaN,32329.16,0,63,17.1268548965774,41.68481832982427,NaN,NaN,NaN
2022-09-12T17:58:00+09:00,32333.41,32333.41,32327.41,32328.41,32308.211623718948,NaN,NaN,NaN,NaN,NaN,32330.66,81.42857142857143,-13.571428571428571,32.002115602993456,35.67094836665403,NaN,NaN,NaN
2022-09-12T17:59:00+09:00,32328.41,32331.41,32325.41,32330.41,32308.211623718948,NaN,NaN,NaN,NaN,NaN,32328.91,-26,52,34.2204018788491,38.24974378419796,NaN,NaN,NaN
2022-09-12T18:00:00+09:00,32330.41,32332.41,32323.41,32327.41,32308.211623718948,NaN,NaN,NaN,NaN,NaN,32328.41,61.61538461538461,-27.384615384615387,41.62371913194689,36.1781605386883,NaN,NaN,NaN
2022-09-12T18:01:00+09:00,32327.41,32333.41,32327.41,32328.54,32308.539383691113,NaN,NaN,NaN,NaN,NaN,32329.192499999997,-34.04967801287555,41.95032198712445,41.581038165453506,37.103305089419926,NaN,NaN,NaN
2022-09-12T18:02:00+09:00,32328.54,32328.54,32325.54,32327.54,32308.539383691113,NaN,NaN,NaN,NaN,NaN,32327.54,37.8,-25.200000000000003,40.62510838246678,34.358764954747855,NaN,NaN,NaN
2022-09-12T18:03:00+09:00,32327.54,32327.54,32324.41,32324.41,32308.539383691113,NaN,NaN,NaN,NaN,NaN,32325.975000000002,50,0,42.729848841103404,25.08293868239287,NaN,NaN,NaN
2022-09-12T18:04:00+09:00,32324.41,32332.41,32324.41,32327.41,32308.539383691113,NaN,NaN,NaN,NaN,NaN,32327.16,-40.769230769230774,65.23076923076924,42.7658794377944,32.80093975139822,NaN,NaN,NaN
2022-09-12T18:05:00+09:00,32327.41,32331.54,32326.91,32327.41,32309.909998639738,NaN,NaN,NaN,NaN,NaN,32328.3175,28.541095890410602,-25.458904109589398,39.2186912001212,32.89493110819735,NaN,NaN,NaN
2022-09-12T18:06:00+09:00,32327.41,32330.41,32322.91,32324.91,32309.909998639738,NaN,NaN,NaN,NaN,NaN,32326.41,60.714285714285715,-24.285714285714285,43.70579276924403,30.766124741776366,NaN,NaN,NaN
2022-09-12T18:07:00+09:00,32324.91,32329.41,32324.41,32327.41,32309.909998639738,NaN,NaN,NaN,NaN,NaN,32326.535,-10,25,36.401119969213724,28.792391964727027,NaN,NaN,NaN
2022-09-12T18:08:00+09:00,32327.41,32338.41,32326.41,32335.41,32311.55686400837,NaN,NaN,NaN,NaN,NaN,32331.91,-14.200000000000001,56.800000000000004,29.02467177690272,35.300860779282935,NaN,NaN,NaN
2022-09-12T18:09:00+09:00,32335.41,32336.41,32330.41,32330.91,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32333.285,48.857142857142854,-8.142857142857142,32.138677498885,30.138477073815466,NaN,NaN,NaN
2022-09-12T18:10:00+09:00,32330.91,32330.91,32322.54,32323.54,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32326.975,66.10245464247512,-7.897545357524872,41.4081232152781,23.28764821837595,NaN,NaN,NaN
2022-09-12T18:11:00+09:00,32323.54,32332.41,32323.54,32331.54,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32327.7575,-3.3942505133437586,34.605749486656244,34.22201646889279,24.404466321586142,NaN,NaN,NaN
2022-09-12T18:12:00+09:00,32331.54,32331.54,32319.41,32325.91,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32327.100000000002,43.62372517445109,-23.376274825548908,34.77591695868604,24.42662297337938,NaN,NaN,NaN
2022-09-12T18:13:00+09:00,32325.91,32326.41,32322.41,32323.41,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32324.535,64,-16,42.22041284146284,22.325506392982845,NaN,NaN,NaN
2022-09-12T18:14:00+09:00,32323.41,32333.91,32322.41,32330.54,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32327.567499999997,-14.277740416943535,48.72225958305646,37.09586870602721,28.399415545402114,NaN,NaN,NaN
2022-09-12T18:15:00+09:00,32330.54,32331.41,32324.41,32330.41,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32329.1925,30.69230769230769,-26.30769230769231,34.21384241873842,29.39496202407948,NaN,NaN,NaN
2022-09-12T18:16:00+09:00,32330.41,32330.91,32320.54,32326.54,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32327.1,50.67806963958279,-29.32193036041722,37.60939265212732,29.625590727833256,NaN,NaN,NaN
2022-09-12T18:17:00+09:00,32326.54,32328.54,32321.54,32326.41,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32325.7575,40.101095197981536,-27.898904802018464,39.0812058469381,29.251576422318003,NaN,NaN,NaN
2022-09-12T18:18:00+09:00,32326.41,32327.91,32323.54,32326.41,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32326.0675,-27.352209944749372,41.64779005525063,36.51691017009361,32.25712625417235,NaN,NaN,NaN
2022-09-12T18:19:00+09:00,32326.41,32339.41,32326.41,32330.54,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32330.692499999997,-51.50845907635679,75.49154092364321,39.62372347744828,43.81711737950365,NaN,NaN,NaN
2022-09-12T18:20:00+09:00,32330.54,32337.54,32329.41,32336.91,32312.842177607534,NaN,NaN,NaN,NaN,NaN,32333.600000000002,-11.592872570202283,83.40712742979771,33.392714077475446,56.60461767340999,NaN,NaN,NaN
2022-09-12T18:21:00+09:00,32336.91,32342.41,32336.41,32340.91,32315.868050112913,NaN,NaN,NaN,NaN,NaN,32339.16,-14.8,59.2,27.18678320811338,60.45033832853407,NaN,NaN,NaN
2022-09-12T18:22:00+09:00,32340.91,32343.41,32332.41,32333.41,32315.868050112913,NaN,NaN,NaN,NaN,NaN,32337.535,71.7037037037037,-16.296296296296294,36.76453061467044,50.373257984255645,NaN,NaN,NaN
2022-09-12T18:23:00+09:00,32333.41,32334.41,32329.41,32330.54,32315.868050112913,NaN,NaN,NaN,NaN,NaN,32331.942499999997,47.30831973898072,-10.69168026101928,41.79491474738728,37.93359346737695,NaN,NaN,NaN
2022-09-12T18:24:00+09:00,32330.54,32330.54,32323.41,32325.54,32315.868050112913,NaN,NaN,NaN,NaN,NaN,32327.5075,70.83801295895782,-21.16198704104218,50.31328533345912,30.630775731573586,NaN,NaN,NaN
2022-09-12T18:25:00+09:00,32325.54,32328.41,32323.54,32328.41,32315.868050112913,NaN,NaN,NaN,NaN,NaN,32326.475,-28.82096069869423,70.17903930130576,47.06979682128586,38.69213719005579,NaN,NaN,NaN
2022-09-12T18:26:00+09:00,32328.41,32328.41,32324.41,32325.41,32315.868050112913,NaN,NaN,NaN,NaN,NaN,32326.66,32,-8,42.49147548792108,33.034443257162394,NaN,NaN,NaN
2022-09-12T18:27:00+09:00,32325.41,32325.91,32319.41,32320.54,32315.868050112913,NaN,NaN,NaN,NaN,NaN,32322.817499999997,34.07601572738733,-5.923984272612675,39.24303021444645,24.842405027801615,NaN,NaN,NaN
2022-09-12T18:28:00+09:00,32320.54,32326.41,32316.41,32316.91,32315.868050112913,NaN,NaN,NaN,NaN,NaN,32320.0675,52.29993698803108,-30.70006301196892,41.695145589473945,24.258809966503243,NaN,NaN,NaN
2022-09-12T18:29:00+09:00,32316.91,32316.91,32309.91,32312.54,NaN,NaN,NaN,32335.395498965852,32335.395498965852,32335.395498965852,32314.067499999997,37.071651090338754,-13.928348909661242,41.15230080844702,21.53029593696815,NaN,NaN,NaN
2022-09-12T18:30:00+09:00,32312.54,32312.54,32303.41,32306.41,NaN,NaN,NaN,32330.50094906927,NaN,NaN,32308.725000000002,75.26793075020818,-24.73206924979182,49.54549709863058,21.648610757790294,NaN,NaN,NaN
2022-09-12T18:31:00+09:00,32306.41,32311.41,32303.41,32303.54,NaN,NaN,NaN,32330.083354162343,NaN,NaN,32306.192499999997,51.69230769230769,-32.30769230769231,52.18049881959575,24.342959850471335,NaN,NaN,NaN
2022-09-12T18:32:00+09:00,32303.54,32305.91,32295.41,32295.41,NaN,NaN,NaN,32324.21601874611,NaN,NaN,32300.0675,87.2960372960442,-19.703962703955796,61.61813386894916,23.85679783701271,NaN,NaN,NaN
2022-09-12T18:33:00+09:00,32295.41,32302.41,32294.91,32300.91,NaN,NaN,NaN,32322.110416871496,NaN,NaN,32298.41,-11.5,57.5,51.44800916405022,32.14605787439488,NaN,NaN,NaN
2022-09-12T18:34:00+09:00,32300.91,32304.41,32300.41,32302.41,NaN,NaN,NaN,32322.110416871496,NaN,NaN,32302.035,-31,62,43.79347569681293,41.681858415141704,NaN,NaN,NaN
2022-09-12T18:35:00+09:00,32302.41,32304.91,32299.91,32300.91,NaN,NaN,NaN,32322.110416871496,NaN,NaN,32302.035,54.666666666666664,-27.333333333333332,44.59814007246705,40.478677279876315,NaN,NaN,NaN
2022-09-12T18:36:00+09:00,32300.91,32303.41,32300.91,32301.54,NaN,NaN,NaN,32322.110416871496,NaN,NaN,32301.692499999997,-20.54004576658399,27.459954233416013,38.78478258990981,36.92320123444489,NaN,NaN,NaN
2022-09-12T18:37:00+09:00,32301.54,32303.91,32297.54,32301.54,NaN,NaN,NaN,32320.786618509388,NaN,NaN,32301.1325,-30.85824493732222,49.14175506267778,35.349808806123605,39.08897068014526,NaN,NaN,NaN
2022-09-12T18:38:00+09:00,32301.54,32303.41,32297.54,32301.41,NaN,NaN,NaN,32320.291456658448,NaN,NaN,32300.975,21.69609856262911,-14.303901437370891,31.077637799303428,33.43414573087676,NaN,NaN,NaN
2022-09-12T18:39:00+09:00,32301.41,32303.41,32298.91,32302.91,NaN,NaN,NaN,32320.291456658448,NaN,NaN,32301.66,-17.5,31.500000000000004,26.615185597772527,31.536903060840444,NaN,NaN,NaN
2022-09-12T18:40:00+09:00,32302.91,32308.41,32302.91,32307.91,NaN,NaN,NaN,32320.291456658448,NaN,NaN,32305.535,-3.4166666666666665,37.58333333333333,19.699942814613337,32.57419996145459,NaN,NaN,NaN
2022-09-12T18:41:00+09:00,32307.91,32314.54,32307.41,32314.41,NaN,NaN,NaN,32320.291456658448,NaN,NaN,32311.0675,-1.834862385320856,26.165137614679146,13.50486201150042,31.231258599914263,NaN,NaN,NaN
2022-09-12T18:42:00+09:00,32314.41,32315.41,32308.54,32310.41,NaN,NaN,NaN,32320.291456658448,NaN,NaN,32312.1925,33.79977116705092,-9.200228832949078,17.029819099609814,25.387765817787887,NaN,NaN,NaN
2022-09-12T18:43:00+09:00,32310.41,32313.91,32308.41,32310.41,NaN,NaN,NaN,32320.291456658448,NaN,NaN,32310.785,32.38888888888889,-20.61111111111111,21.750825818956933,22.7327289455871,NaN,NaN,NaN
2022-09-12T18:44:00+09:00,32310.41,32312.41,32303.54,32304.41,NaN,NaN,NaN,32320.291456658448,NaN,NaN,32307.6925,48.960441582335676,-11.039558417664328,29.7334814396384,19.14567709555621,NaN,NaN,NaN
2022-09-12T18:45:00+09:00,32304.41,32304.91,32298.41,32298.54,NaN,NaN,NaN,32320.291456658448,NaN,NaN,32301.567499999997,39.92857142857143,-3.071428571428571,34.27791784204202,14.230352002016577,NaN,NaN,NaN
