time,open,high,low,close,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,
2022-09-12T15:23:00+09:00,143.422,143.434,143.379,143.391,NaN,NaN,NaN,143.4584494593739,143.4584494593739,143.4584494593739,143.4065
2022-09-12T15:24:00+09:00,143.391,143.397,143.382,143.384,NaN,NaN,NaN,143.43435956749911,NaN,NaN,143.3885
2022-09-12T15:25:00+09:00,143.384,143.391,143.346,143.346,NaN,NaN,NaN,143.41428765399928,NaN,NaN,143.36675
2022-09-12T15:26:00+09:00,143.346,143.375,143.334,143.36599999999999,NaN,NaN,NaN,143.40015012319944,NaN,NaN,143.35525
2022-09-12T15:27:00+09:00,143.36599999999999,143.414,143.355,143.403,143.34464043250088,143.34464043250088,143.34464043250088,NaN,NaN,NaN,143.3845
2022-09-12T15:28:00+09:00,143.403,143.403,143.346,143.374,143.34464043250088,NaN,NaN,NaN,NaN,NaN,143.3815
2022-09-12T15:29:00+09:00,143.374,143.376,143.355,143.36499999999998,143.34464043250088,NaN,NaN,NaN,NaN,NaN,143.3675
2022-09-12T15:30:00+09:00,143.36499999999998,143.36499999999998,143.31799999999998,143.319,NaN,NaN,NaN,143.38890565046248,143.38890565046248,143.38890565046248,143.34175
2022-09-12T15:31:00+09:00,143.319,143.35999999999999,143.30599999999998,143.339,NaN,NaN,NaN,143.38280452036997,NaN,NaN,143.331
2022-09-12T15:32:00+09:00,143.339,143.34,143.295,143.29999999999998,NaN,NaN,NaN,143.36724361629598,NaN,NaN,143.31849999999997
2022-09-12T15:33:00+09:00,143.29999999999998,143.331,143.297,143.303,NaN,NaN,NaN,143.36127489303678,NaN,NaN,143.30775
2022-09-12T15:34:00+09:00,143.303,143.33599999999998,143.297,143.301,NaN,NaN,NaN,143.36127489303678,NaN,NaN,143.30925000000002
2022-09-12T15:35:00+09:00,143.301,143.307,143.284,143.301,NaN,NaN,NaN,143.33767993154356,NaN,NaN,143.29825
2022-09-12T15:36:00+09:00,143.301,143.352,143.301,143.34099999999998,143.28319547962997,143.28319547962997,143.28319547962997,NaN,NaN,NaN,143.32375
2022-09-12T15:37:00+09:00,143.34099999999998,143.374,143.34,143.351,143.31354884381213,NaN,NaN,NaN,NaN,NaN,143.3515
2022-09-12T15:38:00+09:00,143.351,143.374,143.34799999999998,143.369,143.3205190750497,NaN,NaN,NaN,NaN,NaN,143.3605
2022-09-12T15:39:00+09:00,143.369,143.41299999999998,143.369,143.403,143.34893526003975,NaN,NaN,NaN,NaN,NaN,143.3885
2022-09-12T15:40:00+09:00,143.403,143.41,143.386,143.397,143.3590682080318,NaN,NaN,NaN,NaN,NaN,143.399
2022-09-12T15:41:00+09:00,143.397,143.438,143.38899999999998,143.427,143.37157456642544,NaN,NaN,NaN,NaN,NaN,143.41275
2022-09-12T15:42:00+09:00,143.427,143.432,143.32999999999998,143.331,NaN,NaN,NaN,143.4369317919682,143.4369317919682,143.4369317919682,143.38
2022-09-12T15:43:00+09:00,143.331,143.346,143.298,143.301,NaN,NaN,NaN,143.3773442774877,NaN,NaN,143.31900000000002
2022-09-12T15:44:00+09:00,143.301,143.32899999999998,143.28799999999998,143.325,NaN,NaN,NaN,143.36179542199014,NaN,NaN,143.31074999999998
2022-09-12T15:45:00+09:00,143.325,143.325,143.274,143.277,NaN,NaN,NaN,143.35335633759212,NaN,NaN,143.30025
2022-09-12T15:46:00+09:00,143.277,143.289,143.257,143.28,NaN,NaN,NaN,143.3231250700737,NaN,NaN,143.27575
2022-09-12T15:47:00+09:00,143.28,143.283,143.251,143.256,NaN,NaN,NaN,143.31414005605896,NaN,NaN,143.26749999999998
2022-09-12T15:48:00+09:00,143.256,143.268,143.236,143.266,NaN,NaN,NaN,143.29675204484718,NaN,NaN,143.2565
2022-09-12T15:49:00+09:00,143.266,143.268,143.22899999999998,143.257,NaN,NaN,NaN,143.2928816358777,NaN,NaN,143.255
2022-09-12T15:50:00+09:00,143.257,143.26,143.214,143.224,NaN,NaN,NaN,143.2826253087022,NaN,NaN,143.23874999999998
2022-09-12T15:51:00+09:00,143.224,143.24599999999998,143.209,143.22,NaN,NaN,NaN,143.27214024696173,NaN,NaN,143.22475
2022-09-12T15:52:00+09:00,143.22,143.22,143.184,143.185,NaN,NaN,NaN,143.2456321975694,NaN,NaN,143.20225
2022-09-12T15:53:00+09:00,143.185,143.18599999999998,143.165,143.166,NaN,NaN,NaN,143.2150257580555,NaN,NaN,143.1755
2022-09-12T15:54:00+09:00,143.166,143.17999999999998,143.152,143.154,NaN,NaN,NaN,143.2037806064444,NaN,NaN,143.163
2022-09-12T15:55:00+09:00,143.154,143.158,143.12699999999998,143.136,NaN,NaN,NaN,143.1795444851555,NaN,NaN,143.14374999999998
2022-09-12T15:56:00+09:00,143.136,143.13799999999998,143.052,143.07,NaN,NaN,NaN,143.1435555881244,NaN,NaN,143.099
2022-09-12T15:57:00+09:00,143.07,143.112,143.07,143.08499999999998,NaN,NaN,NaN,143.13908447049954,NaN,NaN,143.08425
2022-09-12T15:58:00+09:00,143.08499999999998,143.09,143.04999999999998,143.05499999999998,NaN,NaN,NaN,143.11726757639963,NaN,NaN,143.06999999999996
2022-09-12T15:59:00+09:00,143.05499999999998,143.05599999999998,142.958,142.993,NaN,NaN,NaN,143.06637406111972,NaN,NaN,143.01549999999997
2022-09-12T16:00:00+09:00,142.993,143.047,142.976,143.02499999999998,NaN,NaN,NaN,143.06637406111972,NaN,NaN,143.01024999999998
2022-09-12T16:01:00+09:00,143.02499999999998,143.051,142.975,143.001,NaN,NaN,NaN,143.06637406111972,NaN,NaN,143.01299999999998
2022-09-12T16:02:00+09:00,143.001,143.005,142.862,142.87699999999998,NaN,NaN,NaN,143.01873231929326,NaN,NaN,142.93624999999997
2022-09-12T16:03:00+09:00,142.87699999999998,142.926,142.874,142.91,NaN,NaN,NaN,142.9796258554346,NaN,NaN,142.89675
2022-09-12T16:04:00+09:00,142.91,142.922,142.875,142.878,NaN,NaN,NaN,142.9725406843477,NaN,NaN,142.89625
2022-09-12T16:05:00+09:00,142.878,142.93099999999998,142.83599999999998,142.92999999999998,NaN,NaN,NaN,142.96363254747814,NaN,NaN,142.89374999999998
2022-09-12T16:06:00+09:00,142.92999999999998,142.99099999999999,142.911,142.97799999999998,142.86929396201748,142.86929396201748,142.86929396201748,NaN,NaN,NaN,142.9525
2022-09-12T16:07:00+09:00,142.97799999999998,142.97899999999998,142.923,142.926,142.873315169614,NaN,NaN,NaN,NaN,NaN,142.9515
2022-09-12T16:08:00+09:00,142.926,142.928,142.861,142.861,NaN,NaN,NaN,142.9713878643088,142.9713878643088,142.9713878643088,142.894
2022-09-12T16:09:00+09:00,142.861,142.92,142.81699999999998,142.91199999999998,NaN,NaN,NaN,142.95267029144705,NaN,NaN,142.8775
2022-09-12T16:10:00+09:00,142.91199999999998,142.914,142.827,142.864,NaN,NaN,NaN,142.95267029144705,NaN,NaN,142.87924999999998
2022-09-12T16:11:00+09:00,142.864,142.91799999999998,142.84699999999998,142.87099999999998,NaN,NaN,NaN,142.95267029144705,NaN,NaN,142.875
2022-09-12T16:12:00+09:00,142.87099999999998,142.87199999999999,142.809,142.839,NaN,NaN,NaN,142.92220078922088,NaN,NaN,142.84774999999996
2022-09-12T16:13:00+09:00,142.839,142.903,142.837,142.893,NaN,NaN,NaN,142.92220078922088,NaN,NaN,142.868
2022-09-12T16:14:00+09:00,142.893,142.90099999999998,142.84799999999998,142.85999999999999,NaN,NaN,NaN,142.92220078922088,NaN,NaN,142.8755
2022-09-12T16:15:00+09:00,142.85999999999999,142.893,142.84799999999998,142.85299999999998,NaN,NaN,NaN,142.92220078922088,NaN,NaN,142.8635
2022-09-12T16:16:00+09:00,142.85299999999998,142.923,142.832,142.916,NaN,NaN,NaN,142.92220078922088,NaN,NaN,142.88099999999997
2022-09-12T16:17:00+09:00,142.916,142.926,142.892,142.909,NaN,NaN,NaN,142.92220078922088,NaN,NaN,142.91075
2022-09-12T16:18:00+09:00,142.909,142.91,142.74099999999999,142.75799999999998,NaN,NaN,NaN,142.9174968212895,NaN,NaN,142.8295
2022-09-12T16:19:00+09:00,142.75799999999998,142.78799999999998,142.727,142.743,NaN,NaN,NaN,142.8445174570316,NaN,NaN,142.75399999999996
2022-09-12T16:20:00+09:00,142.743,142.767,142.714,142.749,NaN,NaN,NaN,142.82177396562528,NaN,NaN,142.74325
2022-09-12T16:21:00+09:00,142.749,142.768,142.67499999999998,142.725,NaN,NaN,NaN,142.80697917250023,NaN,NaN,142.72925
2022-09-12T16:22:00+09:00,142.725,142.739,142.66799999999998,142.677,NaN,NaN,NaN,142.7875033380002,NaN,NaN,142.70225
2022-09-12T16:23:00+09:00,142.677,142.709,142.673,142.708,NaN,NaN,NaN,142.76612267040016,NaN,NaN,142.69174999999998
2022-09-12T16:24:00+09:00,142.708,142.73499999999999,142.65599999999998,142.659,NaN,NaN,NaN,142.76612267040016,NaN,NaN,142.68949999999998
2022-09-12T16:25:00+09:00,142.659,142.689,142.626,142.666,NaN,NaN,NaN,142.7333425090561,NaN,NaN,142.65999999999997
2022-09-12T16:26:00+09:00,142.666,142.72899999999998,142.666,142.713,NaN,NaN,NaN,142.7333425090561,NaN,NaN,142.6935
2022-09-12T16:27:00+09:00,142.713,142.74699999999999,142.70499999999998,142.731,NaN,NaN,NaN,142.7333425090561,NaN,NaN,142.724
2022-09-12T16:28:00+09:00,142.731,142.754,142.689,142.74699999999999,142.6571327942041,142.6571327942041,142.6571327942041,NaN,NaN,NaN,142.73024999999998
2022-09-12T16:29:00+09:00,142.74699999999999,142.74699999999999,142.678,142.709,142.6571327942041,NaN,NaN,NaN,NaN,NaN,142.72025
2022-09-12T16:30:00+09:00,142.709,142.753,142.695,142.714,142.6571327942041,NaN,NaN,NaN,NaN,NaN,142.71775
2022-09-12T16:31:00+09:00,142.714,142.76399999999998,142.70399999999998,142.70399999999998,142.66534719250598,NaN,NaN,NaN,NaN,NaN,142.72149999999996
2022-09-12T16:32:00+09:00,142.70399999999998,142.796,142.703,142.79,142.6741177540048,NaN,NaN,NaN,NaN,NaN,142.74824999999998
2022-09-12T16:33:00+09:00,142.79,142.83499999999998,142.777,142.831,142.73293420320383,NaN,NaN,NaN,NaN,NaN,142.80825
2022-09-12T16:34:00+09:00,142.831,142.831,142.79299999999998,142.82,142.74518736256306,NaN,NaN,NaN,NaN,NaN,142.81874999999997
2022-09-12T16:35:00+09:00,142.82,142.82899999999998,142.786,142.797,142.74518736256306,NaN,NaN,NaN,NaN,NaN,142.808
2022-09-12T16:36:00+09:00,142.797,142.81099999999998,142.78,142.786,142.74518736256306,NaN,NaN,NaN,NaN,NaN,142.7935
2022-09-12T16:37:00+09:00,142.786,142.84099999999998,142.773,142.82899999999998,142.7463215296323,NaN,NaN,NaN,NaN,NaN,142.80724999999998
2022-09-12T16:38:00+09:00,142.82899999999998,142.844,142.795,142.834,142.76017722370585,NaN,NaN,NaN,NaN,NaN,142.82549999999998
2022-09-12T16:39:00+09:00,142.834,142.84699999999998,142.808,142.84699999999998,142.77146177896466,NaN,NaN,NaN,NaN,NaN,142.834
2022-09-12T16:40:00+09:00,142.84699999999998,142.882,142.84699999999998,142.869,142.81196942317172,NaN,NaN,NaN,NaN,NaN,142.86124999999998
2022-09-12T16:41:00+09:00,142.869,142.87,142.82,142.844,142.81196942317172,NaN,NaN,NaN,NaN,NaN,142.85075
2022-09-12T16:42:00+09:00,142.844,142.84699999999998,142.797,142.808,NaN,NaN,NaN,142.87541956917008,142.87541956917008,142.87541956917008,142.82399999999998
2022-09-12T16:43:00+09:00,142.808,142.826,142.796,142.816,NaN,NaN,NaN,142.86033565533606,NaN,NaN,142.8115
2022-09-12T16:44:00+09:00,142.816,142.84699999999998,142.78799999999998,142.80599999999998,NaN,NaN,NaN,142.86033565533606,NaN,NaN,142.81425000000002
2022-09-12T16:45:00+09:00,142.80599999999998,142.897,142.80599999999998,142.88299999999998,142.7895211805849,142.7895211805849,142.7895211805849,NaN,NaN,NaN,142.84799999999998
2022-09-12T16:46:00+09:00,142.88299999999998,142.91299999999998,142.86599999999999,142.88299999999998,142.82957694446793,NaN,NaN,NaN,NaN,NaN,142.88624999999996
2022-09-12T16:47:00+09:00,142.88299999999998,142.88299999999998,142.852,142.875,142.82957694446793,NaN,NaN,NaN,NaN,NaN,142.87324999999998
2022-09-12T16:48:00+09:00,142.875,142.884,142.85299999999998,142.857,142.82957694446793,NaN,NaN,NaN,NaN,NaN,142.86724999999998
2022-09-12T16:49:00+09:00,142.857,142.879,142.822,142.831,142.82957694446793,NaN,NaN,NaN,NaN,NaN,142.84725
2022-09-12T16:50:00+09:00,142.831,142.851,142.81099999999998,142.81699999999998,NaN,NaN,NaN,142.88223312354592,142.88223312354592,142.88223312354592,142.8275
2022-09-12T16:51:00+09:00,142.81699999999998,142.833,142.792,142.822,NaN,NaN,NaN,142.86250649883675,NaN,NaN,142.816
2022-09-12T16:52:00+09:00,142.822,142.855,142.822,142.831,NaN,NaN,NaN,142.86250649883675,NaN,NaN,142.8325
2022-09-12T16:53:00+09:00,142.831,142.846,142.82899999999998,142.846,NaN,NaN,NaN,142.86250649883675,NaN,NaN,142.838
2022-09-12T16:54:00+09:00,142.846,142.851,142.773,142.778,NaN,NaN,NaN,142.86240172740443,NaN,NaN,142.812
2022-09-12T16:55:00+09:00,142.778,142.78099999999998,142.72899999999998,142.74099999999999,NaN,NaN,NaN,142.80676138192354,NaN,NaN,142.75725
2022-09-12T16:56:00+09:00,142.74099999999999,142.748,142.714,142.74599999999998,NaN,NaN,NaN,142.7798891055388,NaN,NaN,142.73725
2022-09-12T16:57:00+09:00,142.74599999999998,142.783,142.74599999999998,142.76899999999998,NaN,NaN,NaN,142.7798891055388,NaN,NaN,142.761
2022-09-12T16:58:00+09:00,142.76899999999998,142.789,142.759,142.759,NaN,NaN,NaN,142.7798891055388,NaN,NaN,142.769
2022-09-12T16:59:00+09:00,142.759,142.768,142.715,142.767,NaN,NaN,NaN,142.7798891055388,NaN,NaN,142.75225
2022-09-12T17:00:00+09:00,142.767,142.84099999999998,142.754,142.82899999999998,142.74061534237129,142.74061534237129,142.74061534237129,NaN,NaN,NaN,142.79774999999998
2022-09-12T17:01:00+09:00,142.82899999999998,142.831,142.67999999999998,142.67999999999998,NaN,NaN,NaN,142.83422772610294,142.83422772610294,142.83422772610294,142.75499999999997
2022-09-12T17:02:00+09:00,142.67999999999998,142.757,142.67999999999998,142.725,NaN,NaN,NaN,142.79842218088237,NaN,NaN,142.7105
2022-09-12T17:03:00+09:00,142.725,142.749,142.665,142.67,NaN,NaN,NaN,142.7894177447059,NaN,NaN,142.70225
2022-09-12T17:04:00+09:00,142.67,142.755,142.64399999999998,142.748,NaN,NaN,NaN,142.7894177447059,NaN,NaN,142.70425
2022-09-12T17:05:00+09:00,142.748,142.766,142.73499999999999,142.755,NaN,NaN,NaN,142.7894177447059,NaN,NaN,142.751
2022-09-12T17:06:00+09:00,142.755,142.784,142.75199999999998,142.772,NaN,NaN,NaN,142.7894177447059,NaN,NaN,142.76574999999997
2022-09-12T17:07:00+09:00,142.772,142.77599999999998,142.708,142.756,NaN,NaN,NaN,142.7894177447059,NaN,NaN,142.753
2022-09-12T17:08:00+09:00,142.756,142.82899999999998,142.756,142.82899999999998,142.71946548141477,142.71946548141477,142.71946548141477,NaN,NaN,NaN,142.7925
2022-09-12T17:09:00+09:00,142.82899999999998,142.88,142.822,142.852,142.77981238513183,NaN,NaN,NaN,NaN,NaN,142.84574999999998
2022-09-12T17:10:00+09:00,142.852,142.881,142.84,142.868,142.79452990810546,NaN,NaN,NaN,NaN,NaN,142.86025
2022-09-12T17:11:00+09:00,142.868,142.87699999999998,142.849,142.868,142.80406392648436,NaN,NaN,NaN,NaN,NaN,142.8655
2022-09-12T17:12:00+09:00,142.868,142.905,142.864,142.89499999999998,142.8283311411875,NaN,NaN,NaN,NaN,NaN,142.883
2022-09-12T17:13:00+09:00,142.89499999999998,142.93599999999998,142.878,142.90699999999998,142.84930491294998,NaN,NaN,NaN,NaN,NaN,142.904
2022-09-12T17:14:00+09:00,142.90699999999998,142.915,142.88299999999998,142.89,142.84930491294998,NaN,NaN,NaN,NaN,NaN,142.89875
2022-09-12T17:15:00+09:00,142.89,142.915,142.86499999999998,142.87099999999998,142.84930491294998,NaN,NaN,NaN,NaN,NaN,142.88524999999998
2022-09-12T17:16:00+09:00,142.87099999999998,142.932,142.86499999999998,142.86499999999998,142.84930491294998,NaN,NaN,NaN,NaN,NaN,142.88325
2022-09-12T17:17:00+09:00,142.86499999999998,142.87699999999998,142.843,142.869,142.84930491294998,NaN,NaN,NaN,NaN,NaN,142.8635
2022-09-12T17:18:00+09:00,142.869,142.939,142.867,142.91,142.84930491294998,NaN,NaN,NaN,NaN,NaN,142.89624999999998
2022-09-12T17:19:00+09:00,142.91,142.96099999999998,142.90599999999998,142.92499999999998,142.87445703190033,NaN,NaN,NaN,NaN,NaN,142.92549999999997
2022-09-12T17:20:00+09:00,142.92499999999998,142.951,142.899,142.90599999999998,142.87445703190033,NaN,NaN,NaN,NaN,NaN,142.92024999999998
2022-09-12T17:21:00+09:00,142.90599999999998,142.923,142.862,142.862,NaN,NaN,NaN,142.95285949958375,142.95285949958375,142.95285949958375,142.88824999999997
2022-09-12T17:22:00+09:00,142.862,142.87099999999998,142.802,142.81099999999998,NaN,NaN,NaN,142.899967599667,NaN,NaN,142.8365
2022-09-12T17:23:00+09:00,142.81099999999998,142.838,142.80599999999998,142.813,NaN,NaN,NaN,142.87981407973362,NaN,NaN,142.817
2022-09-12T17:24:00+09:00,142.813,142.814,142.79299999999998,142.802,NaN,NaN,NaN,142.85437126378687,NaN,NaN,142.8055
2022-09-12T17:25:00+09:00,142.802,142.82899999999998,142.79999999999998,142.827,NaN,NaN,NaN,142.85437126378687,NaN,NaN,142.81449999999998
2022-09-12T17:26:00+09:00,142.827,142.861,142.827,142.839,NaN,NaN,NaN,142.85437126378687,NaN,NaN,142.8385
2022-09-12T17:27:00+09:00,142.839,142.849,142.816,142.83599999999998,NaN,NaN,NaN,142.85437126378687,NaN,NaN,142.835
2022-09-12T17:28:00+09:00,142.83599999999998,142.83599999999998,142.808,142.808,NaN,NaN,NaN,142.85437126378687,NaN,NaN,142.822
2022-09-12T17:29:00+09:00,142.808,142.826,142.792,142.79299999999998,NaN,NaN,NaN,142.84916690371767,NaN,NaN,142.80475
2022-09-12T17:30:00+09:00,142.79299999999998,142.801,142.749,142.76299999999998,NaN,NaN,NaN,142.81857352297413,NaN,NaN,142.7765
2022-09-12T17:31:00+09:00,142.76299999999998,142.77499999999998,142.743,142.757,NaN,NaN,NaN,142.8008988183793,NaN,NaN,142.7595
2022-09-12T17:32:00+09:00,142.757,142.76399999999998,142.733,142.748,NaN,NaN,NaN,142.78883905470343,NaN,NaN,142.7505
2022-09-12T17:33:00+09:00,142.748,142.807,142.744,142.784,NaN,NaN,NaN,142.78883905470343,NaN,NaN,142.77075
2022-09-12T17:34:00+09:00,142.784,142.784,142.76,142.767,NaN,NaN,NaN,142.78883905470343,NaN,NaN,142.77375
2022-09-12T17:35:00+09:00,142.767,142.792,142.74599999999998,142.756,NaN,NaN,NaN,142.78883905470343,NaN,NaN,142.76524999999998
2022-09-12T17:36:00+09:00,142.756,142.78099999999998,142.73999999999998,142.78099999999998,NaN,NaN,NaN,142.78883905470343,NaN,NaN,142.76449999999997
2022-09-12T17:37:00+09:00,142.78099999999998,142.79999999999998,142.76999999999998,142.79899999999998,142.74310848255473,142.74310848255473,142.74310848255473,NaN,NaN,NaN,142.78749999999997
2022-09-12T17:38:00+09:00,142.79899999999998,142.803,142.78199999999998,142.796,142.75436678604382,NaN,NaN,NaN,NaN,NaN,142.795
2022-09-12T17:39:00+09:00,142.796,142.802,142.77599999999998,142.79299999999998,142.75436678604382,NaN,NaN,NaN,NaN,NaN,142.79174999999998
2022-09-12T17:40:00+09:00,142.79299999999998,142.795,142.754,142.767,142.75436678604382,NaN,NaN,NaN,NaN,NaN,142.77724999999998
2022-09-12T17:41:00+09:00,142.767,142.792,142.754,142.768,142.75436678604382,NaN,NaN,NaN,NaN,NaN,142.77025
2022-09-12T17:42:00+09:00,142.768,142.768,142.647,142.685,NaN,NaN,NaN,142.76512880443644,142.76512880443644,142.76512880443644,142.71699999999998
2022-09-12T17:43:00+09:00,142.685,142.71099999999998,142.682,142.70499999999998,NaN,NaN,NaN,142.74898304354915,NaN,NaN,142.69574999999998
2022-09-12T17:44:00+09:00,142.70499999999998,142.73999999999998,142.70499999999998,142.731,NaN,NaN,NaN,142.74898304354915,NaN,NaN,142.72024999999996
2022-09-12T17:45:00+09:00,142.731,142.737,142.707,142.726,NaN,NaN,NaN,142.74898304354915,NaN,NaN,142.72525
2022-09-12T17:46:00+09:00,142.726,142.727,142.693,142.695,NaN,NaN,NaN,142.74898304354915,NaN,NaN,142.71024999999997
2022-09-12T17:47:00+09:00,142.695,142.698,142.627,142.627,NaN,NaN,NaN,142.71376745463775,NaN,NaN,142.66175
2022-09-12T17:48:00+09:00,142.627,142.686,142.605,142.669,NaN,NaN,NaN,142.70433396371018,NaN,NaN,142.64675
2022-09-12T17:49:00+09:00,142.669,142.699,142.668,142.683,NaN,NaN,NaN,142.70433396371018,NaN,NaN,142.67975
2022-09-12T17:50:00+09:00,142.683,142.733,142.683,142.726,142.65389026322546,142.65389026322546,142.65389026322546,NaN,NaN,NaN,142.70625
2022-09-12T17:51:00+09:00,142.726,142.747,142.721,142.727,142.6849922105804,NaN,NaN,NaN,NaN,NaN,142.73025
2022-09-12T17:52:00+09:00,142.727,142.728,142.692,142.721,142.6849922105804,NaN,NaN,NaN,NaN,NaN,142.717
